wandb: Detected [huggingface_hub.inference] in use.
wandb: Use W&B Weave for improved LLM call tracing. Weave is installed but not imported. Add `import weave` to the top of your script.
wandb: For more information, check out the docs at: https://weave-docs.wandb.ai/

================================================================================
Training Configuration: config6_r4_alpha8_lr2e4
GPU: 1 | LoRA r: 4 | LoRA alpha: 8 | LR: 0.0002
Batch size: 2 | Grad accum: 4
Max seq length: 1024 | Samples: 10000
Training duration: 3 epochs
================================================================================

Loading model and tokenizer...
==((====))==  Unsloth 2025.10.8: Fast Llama patching. Transformers: 4.56.2.
   \\   /|    NVIDIA GeForce RTX 5060 Ti. Num GPUs = 1. Max memory: 15.477 GB. Platform: Linux.
O^O/ \_/ \    Torch: 2.8.0+cu128. CUDA: 12.0. CUDA Toolkit: 12.8. Triton: 3.4.0
\        /    Bfloat16 = TRUE. FA [Xformers = None. FA2 = False]
 "-____-"     Free license: http://github.com/unslothai/unsloth
Unsloth: Fast downloading is enabled - ignore downloading bars which are red colored!
Loading dataset...
Training samples: 10000
Validation samples: 500
Formatting training dataset...
Setting up LoRA...
Unsloth 2025.10.8 patched 32 layers with 32 QKV layers, 32 O layers and 32 MLP layers.
Configuring trainer...

================================================================================
Starting training: config6_r4_alpha8_lr2e4
================================================================================
==((====))==  Unsloth - 2x faster free finetuning | Num GPUs used = 1
   \\   /|    Num examples = 10,000 | Num Epochs = 3 | Total steps = 3,750
O^O/ \_/ \    Batch size per device = 2 | Gradient accumulation steps = 4
\        /    Data Parallel GPUs = 1 | Total batch size (2 x 4 x 1) = 8
 "-____-"     Trainable parameters = 10,485,760 of 8,040,747,008 (0.13% trained)
                                                    

Unsloth: Will smartly offload gradients to save VRAM!
{'loss': 1.3737, 'grad_norm': 0.7118391394615173, 'learning_rate': 0.0001997863818424566, 'epoch': 0.01}
{'loss': 0.5607, 'grad_norm': 0.6212543249130249, 'learning_rate': 9.084112149532711e-05, 'epoch': 1.64}
{'loss': 0.5616, 'grad_norm': 0.4775844216346741, 'learning_rate': 9.030707610146862e-05, 'epoch': 1.65}
{'loss': 0.5552, 'grad_norm': 0.5320963859558105, 'learning_rate': 8.977303070761016e-05, 'epoch': 1.66}
{'loss': 0.5746, 'grad_norm': 0.4202576279640198, 'learning_rate': 8.923898531375168e-05, 'epoch': 1.66}
{'loss': 0.532, 'grad_norm': 0.6126434206962585, 'learning_rate': 8.870493991989319e-05, 'epoch': 1.67}
{'loss': 0.5362, 'grad_norm': 0.5872557759284973, 'learning_rate': 8.817089452603472e-05, 'epoch': 1.68}
{'loss': 0.5974, 'grad_norm': 0.5318357944488525, 'learning_rate': 8.763684913217623e-05, 'epoch': 1.69}
{'loss': 0.5532, 'grad_norm': 0.4584988057613373, 'learning_rate': 8.710280373831776e-05, 'epoch': 1.7}
{'loss': 0.5932, 'grad_norm': 0.5992835164070129, 'learning_rate': 8.656875834445929e-05, 'epoch': 1.7}
{'loss': 0.5713, 'grad_norm': 0.4969613254070282, 'learning_rate': 8.60347129506008e-05, 'epoch': 1.71}
{'loss': 0.56, 'grad_norm': 0.5549280643463135, 'learning_rate': 8.550066755674232e-05, 'epoch': 1.72}
{'loss': 0.6032, 'grad_norm': 0.5509365797042847, 'learning_rate': 8.496662216288385e-05, 'epoch': 1.73}
{'loss': 0.5694, 'grad_norm': 0.5131396055221558, 'learning_rate': 8.443257676902537e-05, 'epoch': 1.74}
{'loss': 0.5358, 'grad_norm': 0.5351954698562622, 'learning_rate': 8.389853137516689e-05, 'epoch': 1.74}
{'loss': 0.5755, 'grad_norm': 0.47459304332733154, 'learning_rate': 8.336448598130842e-05, 'epoch': 1.75}
{'loss': 0.5222, 'grad_norm': 0.5648199319839478, 'learning_rate': 8.283044058744994e-05, 'epoch': 1.76}
{'loss': 0.5393, 'grad_norm': 0.6275856494903564, 'learning_rate': 8.229639519359146e-05, 'epoch': 1.77}
{'loss': 0.5697, 'grad_norm': 0.650908887386322, 'learning_rate': 8.176234979973298e-05, 'epoch': 1.78}
{'loss': 0.5507, 'grad_norm': 0.5558348894119263, 'learning_rate': 8.12283044058745e-05, 'epoch': 1.78}
{'loss': 0.5493, 'grad_norm': 0.4450554847717285, 'learning_rate': 8.069425901201603e-05, 'epoch': 1.79}
{'loss': 0.5632, 'grad_norm': 0.5987076759338379, 'learning_rate': 8.016021361815754e-05, 'epoch': 1.8}
{'loss': 0.5944, 'grad_norm': 0.5660477876663208, 'learning_rate': 7.962616822429907e-05, 'epoch': 1.81}
{'loss': 0.6185, 'grad_norm': 0.5947235822677612, 'learning_rate': 7.90921228304406e-05, 'epoch': 1.82}
{'loss': 0.5403, 'grad_norm': 0.48974329233169556, 'learning_rate': 7.85580774365821e-05, 'epoch': 1.82}
{'loss': 0.5607, 'grad_norm': 0.5770321488380432, 'learning_rate': 7.802403204272364e-05, 'epoch': 1.83}
{'loss': 0.5562, 'grad_norm': 0.6267406344413757, 'learning_rate': 7.748998664886515e-05, 'epoch': 1.84}
{'loss': 0.5545, 'grad_norm': 0.7129994034767151, 'learning_rate': 7.695594125500669e-05, 'epoch': 1.85}
{'loss': 0.596, 'grad_norm': 0.5983807444572449, 'learning_rate': 7.64218958611482e-05, 'epoch': 1.86}
{'loss': 0.5575, 'grad_norm': 0.5677525401115417, 'learning_rate': 7.588785046728972e-05, 'epoch': 1.86}
{'loss': 0.5708, 'grad_norm': 0.6698184609413147, 'learning_rate': 7.535380507343126e-05, 'epoch': 1.87}
{'loss': 0.5741, 'grad_norm': 0.6217545866966248, 'learning_rate': 7.481975967957276e-05, 'epoch': 1.88}
{'loss': 0.5641, 'grad_norm': 0.5428702235221863, 'learning_rate': 7.428571428571429e-05, 'epoch': 1.89}
{'loss': 0.5674, 'grad_norm': 0.5983683466911316, 'learning_rate': 7.375166889185581e-05, 'epoch': 1.9}
{'loss': 0.5902, 'grad_norm': 0.5897618532180786, 'learning_rate': 7.321762349799733e-05, 'epoch': 1.9}
{'loss': 0.5524, 'grad_norm': 0.5569369792938232, 'learning_rate': 7.268357810413885e-05, 'epoch': 1.91}
{'loss': 0.6441, 'grad_norm': 0.5610100030899048, 'learning_rate': 7.214953271028038e-05, 'epoch': 1.92}
{'loss': 0.5765, 'grad_norm': 0.5985649824142456, 'learning_rate': 7.16154873164219e-05, 'epoch': 1.93}
{'loss': 0.5994, 'grad_norm': 0.5546858310699463, 'learning_rate': 7.108144192256342e-05, 'epoch': 1.94}
{'loss': 0.5786, 'grad_norm': 0.5157601833343506, 'learning_rate': 7.054739652870495e-05, 'epoch': 1.94}
{'loss': 0.5433, 'grad_norm': 0.5795364379882812, 'learning_rate': 7.001335113484645e-05, 'epoch': 1.95}
{'loss': 0.6162, 'grad_norm': 0.564928412437439, 'learning_rate': 6.947930574098799e-05, 'epoch': 1.96}
{'loss': 0.5266, 'grad_norm': 0.7421690225601196, 'learning_rate': 6.894526034712951e-05, 'epoch': 1.97}
{'loss': 0.546, 'grad_norm': 0.4986265301704407, 'learning_rate': 6.841121495327104e-05, 'epoch': 1.98}
{'loss': 0.5741, 'grad_norm': 0.6171109080314636, 'learning_rate': 6.787716955941256e-05, 'epoch': 1.98}
{'loss': 0.5379, 'grad_norm': 0.5900023579597473, 'learning_rate': 6.734312416555407e-05, 'epoch': 1.99}
{'loss': 0.5925, 'grad_norm': 0.46911394596099854, 'learning_rate': 6.68090787716956e-05, 'epoch': 2.0}
{'loss': 0.5062, 'grad_norm': 0.6217893958091736, 'learning_rate': 6.627503337783711e-05, 'epoch': 2.01}
{'loss': 0.4606, 'grad_norm': 0.5822582244873047, 'learning_rate': 6.574098798397864e-05, 'epoch': 2.02}
{'loss': 0.4871, 'grad_norm': 0.6909774541854858, 'learning_rate': 6.520694259012017e-05, 'epoch': 2.02}
{'loss': 0.4494, 'grad_norm': 0.6169356107711792, 'learning_rate': 6.467289719626168e-05, 'epoch': 2.03}
{'loss': 0.4695, 'grad_norm': 0.5042609572410583, 'learning_rate': 6.41388518024032e-05, 'epoch': 2.04}
{'loss': 0.4891, 'grad_norm': 0.7632601857185364, 'learning_rate': 6.360480640854473e-05, 'epoch': 2.05}
{'loss': 0.4606, 'grad_norm': 0.6681459546089172, 'learning_rate': 6.307076101468625e-05, 'epoch': 2.06}
{'loss': 0.4312, 'grad_norm': 0.5634186863899231, 'learning_rate': 6.253671562082777e-05, 'epoch': 2.06}
{'loss': 0.4886, 'grad_norm': 0.6047733426094055, 'learning_rate': 6.20026702269693e-05, 'epoch': 2.07}
{'loss': 0.4679, 'grad_norm': 0.7206020355224609, 'learning_rate': 6.146862483311082e-05, 'epoch': 2.08}
{'loss': 0.4845, 'grad_norm': 0.6578206419944763, 'learning_rate': 6.093457943925234e-05, 'epoch': 2.09}
{'loss': 0.5678, 'grad_norm': 0.6423745155334473, 'learning_rate': 6.040053404539386e-05, 'epoch': 2.1}
{'loss': 0.4473, 'grad_norm': 0.7232933044433594, 'learning_rate': 5.986648865153538e-05, 'epoch': 2.1}
{'loss': 0.4652, 'grad_norm': 0.6605302095413208, 'learning_rate': 5.933244325767691e-05, 'epoch': 2.11}
{'loss': 0.4418, 'grad_norm': 0.5967273116111755, 'learning_rate': 5.8798397863818424e-05, 'epoch': 2.12}
{'loss': 0.4567, 'grad_norm': 0.6792703866958618, 'learning_rate': 5.826435246995995e-05, 'epoch': 2.13}
{'loss': 0.4658, 'grad_norm': 0.6754416823387146, 'learning_rate': 5.7730307076101476e-05, 'epoch': 2.14}
{'loss': 0.4983, 'grad_norm': 0.6717085838317871, 'learning_rate': 5.719626168224299e-05, 'epoch': 2.14}
{'loss': 0.5102, 'grad_norm': 0.6763043403625488, 'learning_rate': 5.6662216288384515e-05, 'epoch': 2.15}
{'loss': 0.4837, 'grad_norm': 0.6783806681632996, 'learning_rate': 5.612817089452603e-05, 'epoch': 2.16}
{'loss': 0.4736, 'grad_norm': 0.6781232953071594, 'learning_rate': 5.559412550066756e-05, 'epoch': 2.17}
{'loss': 0.4903, 'grad_norm': 0.567658543586731, 'learning_rate': 5.506008010680909e-05, 'epoch': 2.18}
{'loss': 0.4802, 'grad_norm': 0.728402853012085, 'learning_rate': 5.4526034712950606e-05, 'epoch': 2.18}
{'loss': 0.4759, 'grad_norm': 0.6968241333961487, 'learning_rate': 5.399198931909213e-05, 'epoch': 2.19}
{'loss': 0.4641, 'grad_norm': 0.7044956684112549, 'learning_rate': 5.3457943925233644e-05, 'epoch': 2.2}
{'loss': 0.4593, 'grad_norm': 0.6562018394470215, 'learning_rate': 5.2923898531375174e-05, 'epoch': 2.21}
{'loss': 0.4567, 'grad_norm': 0.553147554397583, 'learning_rate': 5.238985313751669e-05, 'epoch': 2.22}
{'loss': 0.444, 'grad_norm': 0.6725966334342957, 'learning_rate': 5.185580774365821e-05, 'epoch': 2.22}
{'loss': 0.5183, 'grad_norm': 0.9845023155212402, 'learning_rate': 5.132176234979974e-05, 'epoch': 2.23}
{'loss': 0.4866, 'grad_norm': 0.867740273475647, 'learning_rate': 5.078771695594126e-05, 'epoch': 2.24}
{'loss': 0.4658, 'grad_norm': 0.6543918251991272, 'learning_rate': 5.025367156208278e-05, 'epoch': 2.25}
{'loss': 0.4889, 'grad_norm': 0.8589489459991455, 'learning_rate': 4.97196261682243e-05, 'epoch': 2.26}
{'loss': 0.4987, 'grad_norm': 0.7759212851524353, 'learning_rate': 4.9185580774365825e-05, 'epoch': 2.26}
{'loss': 0.4867, 'grad_norm': 0.6959983110427856, 'learning_rate': 4.865153538050735e-05, 'epoch': 2.27}
{'loss': 0.4613, 'grad_norm': 0.5590757727622986, 'learning_rate': 4.8117489986648864e-05, 'epoch': 2.28}
{'loss': 0.4491, 'grad_norm': 0.5900548100471497, 'learning_rate': 4.758344459279039e-05, 'epoch': 2.29}
{'loss': 0.462, 'grad_norm': 0.7124440670013428, 'learning_rate': 4.704939919893191e-05, 'epoch': 2.3}
{'loss': 0.5284, 'grad_norm': 0.638396143913269, 'learning_rate': 4.651535380507344e-05, 'epoch': 2.3}
{'loss': 0.4739, 'grad_norm': 0.6122298240661621, 'learning_rate': 4.5981308411214955e-05, 'epoch': 2.31}
{'loss': 0.4495, 'grad_norm': 0.6604053378105164, 'learning_rate': 4.544726301735648e-05, 'epoch': 2.32}
{'loss': 0.457, 'grad_norm': 0.5347923040390015, 'learning_rate': 4.4913217623498e-05, 'epoch': 2.33}
{'loss': 0.5939, 'grad_norm': 0.8845210075378418, 'learning_rate': 4.437917222963952e-05, 'epoch': 2.34}
{'loss': 0.4601, 'grad_norm': 0.7520017027854919, 'learning_rate': 4.384512683578104e-05, 'epoch': 2.34}
{'loss': 0.4718, 'grad_norm': 0.6583958268165588, 'learning_rate': 4.331108144192256e-05, 'epoch': 2.35}
{'loss': 0.518, 'grad_norm': 0.6407686471939087, 'learning_rate': 4.277703604806409e-05, 'epoch': 2.36}
{'loss': 0.4635, 'grad_norm': 0.7865018844604492, 'learning_rate': 4.2242990654205613e-05, 'epoch': 2.37}
{'loss': 0.4863, 'grad_norm': 0.725208580493927, 'learning_rate': 4.170894526034713e-05, 'epoch': 2.38}
{'loss': 0.5056, 'grad_norm': 0.7023617625236511, 'learning_rate': 4.117489986648865e-05, 'epoch': 2.38}
{'loss': 0.5269, 'grad_norm': 0.8546898365020752, 'learning_rate': 4.0640854472630175e-05, 'epoch': 2.39}
{'loss': 0.4745, 'grad_norm': 0.6326480507850647, 'learning_rate': 4.01068090787717e-05, 'epoch': 2.4}
{'loss': 0.4841, 'grad_norm': 0.5784589648246765, 'learning_rate': 3.957276368491322e-05, 'epoch': 2.41}
{'loss': 0.4433, 'grad_norm': 0.6999981999397278, 'learning_rate': 3.903871829105474e-05, 'epoch': 2.42}
{'loss': 0.4809, 'grad_norm': 1.0301588773727417, 'learning_rate': 3.8504672897196265e-05, 'epoch': 2.42}
{'loss': 0.4723, 'grad_norm': 0.5390238761901855, 'learning_rate': 3.797062750333779e-05, 'epoch': 2.43}
{'loss': 0.4845, 'grad_norm': 0.591255784034729, 'learning_rate': 3.7436582109479304e-05, 'epoch': 2.44}
{'loss': 0.4853, 'grad_norm': 0.701238751411438, 'learning_rate': 3.690253671562083e-05, 'epoch': 2.45}
{'loss': 0.4561, 'grad_norm': 0.5968871116638184, 'learning_rate': 3.636849132176235e-05, 'epoch': 2.46}
{'loss': 0.4616, 'grad_norm': 0.5608807802200317, 'learning_rate': 3.583444592790388e-05, 'epoch': 2.46}
{'loss': 0.4774, 'grad_norm': 0.620189905166626, 'learning_rate': 3.5300400534045395e-05, 'epoch': 2.47}
{'loss': 0.4938, 'grad_norm': 0.8136149048805237, 'learning_rate': 3.476635514018692e-05, 'epoch': 2.48}
{'loss': 0.5356, 'grad_norm': 0.5970533490180969, 'learning_rate': 3.423230974632844e-05, 'epoch': 2.49}
{'loss': 0.4561, 'grad_norm': 0.5116239786148071, 'learning_rate': 3.369826435246996e-05, 'epoch': 2.5}
{'loss': 0.4957, 'grad_norm': 2.7803268432617188, 'learning_rate': 3.316421895861148e-05, 'epoch': 2.5}
{'loss': 0.4881, 'grad_norm': 0.7225194573402405, 'learning_rate': 3.263017356475301e-05, 'epoch': 2.51}
{'loss': 0.482, 'grad_norm': 0.6218999624252319, 'learning_rate': 3.209612817089453e-05, 'epoch': 2.52}
{'loss': 0.454, 'grad_norm': 0.7813843488693237, 'learning_rate': 3.156208277703605e-05, 'epoch': 2.53}
{'loss': 0.4823, 'grad_norm': 0.898488461971283, 'learning_rate': 3.102803738317757e-05, 'epoch': 2.54}
{'loss': 0.4769, 'grad_norm': 0.7170093655586243, 'learning_rate': 3.0493991989319092e-05, 'epoch': 2.54}
{'loss': 0.4789, 'grad_norm': 0.6480295062065125, 'learning_rate': 2.9959946595460615e-05, 'epoch': 2.55}
{'loss': 0.5433, 'grad_norm': 0.8086351752281189, 'learning_rate': 2.9425901201602134e-05, 'epoch': 2.56}
{'loss': 0.4941, 'grad_norm': 0.7345523238182068, 'learning_rate': 2.8891855807743663e-05, 'epoch': 2.57}
{'loss': 0.4843, 'grad_norm': 0.9566168189048767, 'learning_rate': 2.8357810413885183e-05, 'epoch': 2.58}
{'loss': 0.4592, 'grad_norm': 0.6495538353919983, 'learning_rate': 2.7823765020026705e-05, 'epoch': 2.58}
{'loss': 0.4632, 'grad_norm': 0.6051826477050781, 'learning_rate': 2.7289719626168225e-05, 'epoch': 2.59}
{'loss': 0.4309, 'grad_norm': 0.8690407276153564, 'learning_rate': 2.6755674232309747e-05, 'epoch': 2.6}
{'loss': 0.4618, 'grad_norm': 0.8331804275512695, 'learning_rate': 2.6221628838451267e-05, 'epoch': 2.61}
{'loss': 0.4782, 'grad_norm': 0.659271776676178, 'learning_rate': 2.5687583444592793e-05, 'epoch': 2.62}
{'loss': 0.4878, 'grad_norm': 0.5854448080062866, 'learning_rate': 2.5153538050734315e-05, 'epoch': 2.62}
{'loss': 0.4773, 'grad_norm': 0.7458723783493042, 'learning_rate': 2.4619492656875838e-05, 'epoch': 2.63}
{'loss': 0.485, 'grad_norm': 0.656330943107605, 'learning_rate': 2.4085447263017357e-05, 'epoch': 2.64}
{'loss': 0.4648, 'grad_norm': 0.6625690460205078, 'learning_rate': 2.355140186915888e-05, 'epoch': 2.65}
{'loss': 0.4457, 'grad_norm': 0.5772973895072937, 'learning_rate': 2.3017356475300403e-05, 'epoch': 2.66}
{'loss': 0.4826, 'grad_norm': 0.6736907362937927, 'learning_rate': 2.2483311081441925e-05, 'epoch': 2.66}
{'loss': 0.4758, 'grad_norm': 0.6089690923690796, 'learning_rate': 2.1949265687583445e-05, 'epoch': 2.67}
{'loss': 0.4808, 'grad_norm': 0.6552948355674744, 'learning_rate': 2.1415220293724967e-05, 'epoch': 2.68}
{'loss': 0.4646, 'grad_norm': 0.5775200128555298, 'learning_rate': 2.088117489986649e-05, 'epoch': 2.69}
{'loss': 0.4829, 'grad_norm': 0.7867649793624878, 'learning_rate': 2.0347129506008013e-05, 'epoch': 2.7}
{'loss': 0.4501, 'grad_norm': 0.7444033622741699, 'learning_rate': 1.9813084112149532e-05, 'epoch': 2.7}
{'loss': 0.4616, 'grad_norm': 0.7611954212188721, 'learning_rate': 1.9279038718291058e-05, 'epoch': 2.71}
{'loss': 0.4602, 'grad_norm': 0.7622140645980835, 'learning_rate': 1.8744993324432577e-05, 'epoch': 2.72}
{'loss': 0.4723, 'grad_norm': 0.9363883137702942, 'learning_rate': 1.82109479305741e-05, 'epoch': 2.73}
{'loss': 0.4853, 'grad_norm': 0.8659857511520386, 'learning_rate': 1.7676902536715623e-05, 'epoch': 2.74}
{'loss': 0.4, 'grad_norm': 0.7670533061027527, 'learning_rate': 1.7142857142857145e-05, 'epoch': 2.74}
{'loss': 0.493, 'grad_norm': 0.6466801762580872, 'learning_rate': 1.6608811748998665e-05, 'epoch': 2.75}
{'loss': 0.4379, 'grad_norm': 0.6589447855949402, 'learning_rate': 1.607476635514019e-05, 'epoch': 2.76}
{'loss': 0.4731, 'grad_norm': 0.7788187861442566, 'learning_rate': 1.554072096128171e-05, 'epoch': 2.77}
{'loss': 0.447, 'grad_norm': 0.7675331830978394, 'learning_rate': 1.500667556742323e-05, 'epoch': 2.78}
{'loss': 0.495, 'grad_norm': 0.90761798620224, 'learning_rate': 1.4472630173564752e-05, 'epoch': 2.78}
{'loss': 0.4828, 'grad_norm': 0.797194242477417, 'learning_rate': 1.3938584779706276e-05, 'epoch': 2.79}
{'loss': 0.4503, 'grad_norm': 0.6243364214897156, 'learning_rate': 1.3404539385847797e-05, 'epoch': 2.8}
{'loss': 0.5091, 'grad_norm': 0.761124849319458, 'learning_rate': 1.2870493991989318e-05, 'epoch': 2.81}
{'loss': 0.451, 'grad_norm': 0.673845112323761, 'learning_rate': 1.233644859813084e-05, 'epoch': 2.82}
{'loss': 0.4513, 'grad_norm': 0.5362681150436401, 'learning_rate': 1.1802403204272363e-05, 'epoch': 2.82}
{'loss': 0.4553, 'grad_norm': 0.7024778723716736, 'learning_rate': 1.1268357810413886e-05, 'epoch': 2.83}
{'loss': 0.4891, 'grad_norm': 0.8088148832321167, 'learning_rate': 1.0734312416555407e-05, 'epoch': 2.84}
{'loss': 0.498, 'grad_norm': 0.7170732021331787, 'learning_rate': 1.020026702269693e-05, 'epoch': 2.85}
{'loss': 0.4535, 'grad_norm': 0.7238800525665283, 'learning_rate': 9.66622162883845e-06, 'epoch': 2.86}
{'loss': 0.4472, 'grad_norm': 0.7201805114746094, 'learning_rate': 9.132176234979973e-06, 'epoch': 2.86}
{'loss': 0.4788, 'grad_norm': 0.8109341859817505, 'learning_rate': 8.598130841121496e-06, 'epoch': 2.87}
{'loss': 0.4789, 'grad_norm': 0.7580430507659912, 'learning_rate': 8.064085447263017e-06, 'epoch': 2.88}
{'loss': 0.4309, 'grad_norm': 0.6884029507637024, 'learning_rate': 7.53004005340454e-06, 'epoch': 2.89}
{'loss': 0.445, 'grad_norm': 0.7363259196281433, 'learning_rate': 6.9959946595460625e-06, 'epoch': 2.9}
{'loss': 0.488, 'grad_norm': 0.9371945858001709, 'learning_rate': 6.4619492656875834e-06, 'epoch': 2.9}
{'loss': 0.472, 'grad_norm': 0.6956119537353516, 'learning_rate': 5.927903871829106e-06, 'epoch': 2.91}
{'loss': 0.4719, 'grad_norm': 0.6901775598526001, 'learning_rate': 5.393858477970628e-06, 'epoch': 2.92}
{'loss': 0.5194, 'grad_norm': 0.6247724890708923, 'learning_rate': 4.85981308411215e-06, 'epoch': 2.93}
{'loss': 0.4611, 'grad_norm': 0.7439277768135071, 'learning_rate': 4.325767690253672e-06, 'epoch': 2.94}
{'loss': 0.4774, 'grad_norm': 0.6611643433570862, 'learning_rate': 3.7917222963951934e-06, 'epoch': 2.94}
{'loss': 0.4912, 'grad_norm': 0.6179123520851135, 'learning_rate': 3.257676902536716e-06, 'epoch': 2.95}
{'loss': 0.4908, 'grad_norm': 0.753463625907898, 'learning_rate': 2.723631508678238e-06, 'epoch': 2.96}
{'loss': 0.441, 'grad_norm': 0.5648813843727112, 'learning_rate': 2.1895861148197598e-06, 'epoch': 2.97}
{'loss': 0.4501, 'grad_norm': 0.5826159119606018, 'learning_rate': 1.6555407209612818e-06, 'epoch': 2.98}
{'loss': 0.484, 'grad_norm': 0.7140342593193054, 'learning_rate': 1.1214953271028036e-06, 'epoch': 2.98}
{'loss': 0.4751, 'grad_norm': 0.7748411297798157, 'learning_rate': 5.874499332443259e-07, 'epoch': 2.99}
{'loss': 0.4631, 'grad_norm': 0.6940228939056396, 'learning_rate': 5.34045393858478e-08, 'epoch': 3.0}
{'train_runtime': 15157.3303, 'train_samples_per_second': 1.979, 'train_steps_per_second': 0.247, 'train_loss': 0.58072708791097, 'epoch': 3.0}

================================================================================
Training completed: config6_r4_alpha8_lr2e4
================================================================================

Saving model...
Done! Model saved to ./models/config6_r4_alpha8_lr2e4
