wandb: Detected [huggingface_hub.inference] in use.
wandb: Use W&B Weave for improved LLM call tracing. Weave is installed but not imported. Add `import weave` to the top of your script.
wandb: For more information, check out the docs at: https://weave-docs.wandb.ai/

================================================================================
Training Configuration: config8_r1_alpha4_lr3e4
GPU: 3 | LoRA r: 1 | LoRA alpha: 4 | LR: 0.0003
Batch size: 2 | Grad accum: 4
Max seq length: 1024 | Samples: 10000
Training duration: 3 epochs
================================================================================

Loading model and tokenizer...
==((====))==  Unsloth 2025.10.8: Fast Llama patching. Transformers: 4.56.2.
   \\   /|    NVIDIA GeForce RTX 5060 Ti. Num GPUs = 1. Max memory: 15.477 GB. Platform: Linux.
O^O/ \_/ \    Torch: 2.8.0+cu128. CUDA: 12.0. CUDA Toolkit: 12.8. Triton: 3.4.0
\        /    Bfloat16 = TRUE. FA [Xformers = None. FA2 = False]
 "-____-"     Free license: http://github.com/unslothai/unsloth
Unsloth: Fast downloading is enabled - ignore downloading bars which are red colored!
Loading dataset...
Training samples: 10000
Validation samples: 500
Formatting training dataset...
Setting up LoRA...
Unsloth 2025.10.8 patched 32 layers with 32 QKV layers, 32 O layers and 32 MLP layers.
Configuring trainer...

================================================================================
Starting training: config8_r1_alpha4_lr3e4
================================================================================
==((====))==  Unsloth - 2x faster free finetuning | Num GPUs used = 1
   \\   /|    Num examples = 10,000 | Num Epochs = 3 | Total steps = 3,750
O^O/ \_/ \    Batch size per device = 2 | Gradient accumulation steps = 4
\        /    Data Parallel GPUs = 1 | Total batch size (2 x 4 x 1) = 8
 "-____-"     Trainable parameters = 2,621,440 of 8,032,882,688 (0.03% trained)
                                                    

Unsloth: Will smartly offload gradients to save VRAM!
{'loss': 1.367, 'grad_norm': 1.0664178133010864, 'learning_rate': 0.00029967957276368486, 'epoch': 0.01}
{'loss': 0.5899, 'grad_norm': 0.645660936832428, 'learning_rate': 0.00013626168224299063, 'epoch': 1.64}
{'loss': 0.5887, 'grad_norm': 0.5597946047782898, 'learning_rate': 0.00013546061415220292, 'epoch': 1.65}
{'loss': 0.5839, 'grad_norm': 0.5348720550537109, 'learning_rate': 0.00013465954606141521, 'epoch': 1.66}
{'loss': 0.6028, 'grad_norm': 0.4296460747718811, 'learning_rate': 0.0001338584779706275, 'epoch': 1.66}
{'loss': 0.5568, 'grad_norm': 0.6447292566299438, 'learning_rate': 0.00013305740987983977, 'epoch': 1.67}
{'loss': 0.5574, 'grad_norm': 0.643632173538208, 'learning_rate': 0.00013225634178905206, 'epoch': 1.68}
{'loss': 0.63, 'grad_norm': 0.5357385873794556, 'learning_rate': 0.00013145527369826432, 'epoch': 1.69}
{'loss': 0.5782, 'grad_norm': 0.5264589190483093, 'learning_rate': 0.00013065420560747661, 'epoch': 1.7}
{'loss': 0.6202, 'grad_norm': 0.6196046471595764, 'learning_rate': 0.0001298531375166889, 'epoch': 1.7}
{'loss': 0.6007, 'grad_norm': 0.5569724440574646, 'learning_rate': 0.0001290520694259012, 'epoch': 1.71}
{'loss': 0.5887, 'grad_norm': 0.6427621841430664, 'learning_rate': 0.0001282510013351135, 'epoch': 1.72}
{'loss': 0.6314, 'grad_norm': 0.5710312724113464, 'learning_rate': 0.00012744993324432575, 'epoch': 1.73}
{'loss': 0.6046, 'grad_norm': 0.5537863373756409, 'learning_rate': 0.00012664886515353804, 'epoch': 1.74}
{'loss': 0.5602, 'grad_norm': 0.5447800755500793, 'learning_rate': 0.0001258477970627503, 'epoch': 1.74}
{'loss': 0.6039, 'grad_norm': 0.5234361886978149, 'learning_rate': 0.0001250467289719626, 'epoch': 1.75}
{'loss': 0.5457, 'grad_norm': 0.6026096940040588, 'learning_rate': 0.00012424566088117489, 'epoch': 1.76}
{'loss': 0.5738, 'grad_norm': 0.7028385400772095, 'learning_rate': 0.00012344459279038718, 'epoch': 1.77}
{'loss': 0.5979, 'grad_norm': 0.7732031941413879, 'learning_rate': 0.00012264352469959947, 'epoch': 1.78}
{'loss': 0.5809, 'grad_norm': 0.5591374635696411, 'learning_rate': 0.00012184245660881173, 'epoch': 1.78}
{'loss': 0.5804, 'grad_norm': 0.518516480922699, 'learning_rate': 0.00012104138851802402, 'epoch': 1.79}
{'loss': 0.595, 'grad_norm': 0.6121537685394287, 'learning_rate': 0.0001202403204272363, 'epoch': 1.8}
{'loss': 0.6239, 'grad_norm': 0.6199113130569458, 'learning_rate': 0.00011943925233644859, 'epoch': 1.81}
{'loss': 0.6465, 'grad_norm': 0.6239258050918579, 'learning_rate': 0.00011863818424566088, 'epoch': 1.82}
{'loss': 0.5707, 'grad_norm': 0.5320285558700562, 'learning_rate': 0.00011783711615487314, 'epoch': 1.82}
{'loss': 0.5865, 'grad_norm': 0.7299523949623108, 'learning_rate': 0.00011703604806408544, 'epoch': 1.83}
{'loss': 0.5893, 'grad_norm': 0.6807171702384949, 'learning_rate': 0.00011623497997329771, 'epoch': 1.84}
{'loss': 0.5865, 'grad_norm': 0.6805737018585205, 'learning_rate': 0.00011543391188251, 'epoch': 1.85}
{'loss': 0.6277, 'grad_norm': 0.6637485027313232, 'learning_rate': 0.00011463284379172228, 'epoch': 1.86}
{'loss': 0.5883, 'grad_norm': 0.6208195090293884, 'learning_rate': 0.00011383177570093457, 'epoch': 1.86}
{'loss': 0.6033, 'grad_norm': 0.8510005474090576, 'learning_rate': 0.00011303070761014686, 'epoch': 1.87}
{'loss': 0.6046, 'grad_norm': 0.6538590788841248, 'learning_rate': 0.00011222963951935913, 'epoch': 1.88}
{'loss': 0.5941, 'grad_norm': 0.5453059077262878, 'learning_rate': 0.00011142857142857142, 'epoch': 1.89}
{'loss': 0.6036, 'grad_norm': 0.6408737897872925, 'learning_rate': 0.0001106275033377837, 'epoch': 1.9}
{'loss': 0.6213, 'grad_norm': 0.6181091666221619, 'learning_rate': 0.00010982643524699598, 'epoch': 1.9}
{'loss': 0.5819, 'grad_norm': 0.6022133231163025, 'learning_rate': 0.00010902536715620828, 'epoch': 1.91}
{'loss': 0.6746, 'grad_norm': 0.6035653352737427, 'learning_rate': 0.00010822429906542055, 'epoch': 1.92}
{'loss': 0.6073, 'grad_norm': 0.6609212160110474, 'learning_rate': 0.00010742323097463284, 'epoch': 1.93}
{'loss': 0.6293, 'grad_norm': 0.5805059671401978, 'learning_rate': 0.00010662216288384511, 'epoch': 1.94}
{'loss': 0.6095, 'grad_norm': 0.5680200457572937, 'learning_rate': 0.0001058210947930574, 'epoch': 1.94}
{'loss': 0.5725, 'grad_norm': 0.631304144859314, 'learning_rate': 0.00010502002670226968, 'epoch': 1.95}
{'loss': 0.6511, 'grad_norm': 0.6352245807647705, 'learning_rate': 0.00010421895861148197, 'epoch': 1.96}
{'loss': 0.5568, 'grad_norm': 0.7972691655158997, 'learning_rate': 0.00010341789052069426, 'epoch': 1.97}
{'loss': 0.5816, 'grad_norm': 0.5883488655090332, 'learning_rate': 0.00010261682242990653, 'epoch': 1.98}
{'loss': 0.6065, 'grad_norm': 0.6998715996742249, 'learning_rate': 0.00010181575433911882, 'epoch': 1.98}
{'loss': 0.5798, 'grad_norm': 0.6550229787826538, 'learning_rate': 0.00010101468624833109, 'epoch': 1.99}
{'loss': 0.6238, 'grad_norm': 0.5449883937835693, 'learning_rate': 0.00010021361815754338, 'epoch': 2.0}
{'loss': 0.5491, 'grad_norm': 0.6331412196159363, 'learning_rate': 9.941255006675566e-05, 'epoch': 2.01}
{'loss': 0.5068, 'grad_norm': 0.7197269797325134, 'learning_rate': 9.861148197596795e-05, 'epoch': 2.02}
{'loss': 0.5377, 'grad_norm': 0.7153077125549316, 'learning_rate': 9.781041388518024e-05, 'epoch': 2.02}
{'loss': 0.4978, 'grad_norm': 0.6418758630752563, 'learning_rate': 9.700934579439252e-05, 'epoch': 2.03}
{'loss': 0.5195, 'grad_norm': 0.5937068462371826, 'learning_rate': 9.62082777036048e-05, 'epoch': 2.04}
{'loss': 0.5338, 'grad_norm': 0.6036004424095154, 'learning_rate': 9.540720961281707e-05, 'epoch': 2.05}
{'loss': 0.5127, 'grad_norm': 0.7941749095916748, 'learning_rate': 9.460614152202936e-05, 'epoch': 2.06}
{'loss': 0.4807, 'grad_norm': 0.6301530003547668, 'learning_rate': 9.380507343124164e-05, 'epoch': 2.06}
{'loss': 0.5351, 'grad_norm': 0.6318613290786743, 'learning_rate': 9.300400534045393e-05, 'epoch': 2.07}
{'loss': 0.5169, 'grad_norm': 0.7650827169418335, 'learning_rate': 9.220293724966622e-05, 'epoch': 2.08}
{'loss': 0.5348, 'grad_norm': 0.6648642420768738, 'learning_rate': 9.14018691588785e-05, 'epoch': 2.09}
{'loss': 0.6152, 'grad_norm': 0.6260592341423035, 'learning_rate': 9.060080106809079e-05, 'epoch': 2.1}
{'loss': 0.5058, 'grad_norm': 1.257537603378296, 'learning_rate': 8.979973297730305e-05, 'epoch': 2.1}
{'loss': 0.5173, 'grad_norm': 0.6939206123352051, 'learning_rate': 8.899866488651534e-05, 'epoch': 2.11}
{'loss': 0.4889, 'grad_norm': 0.6457610726356506, 'learning_rate': 8.819759679572762e-05, 'epoch': 2.12}
{'loss': 0.5062, 'grad_norm': 0.8212156295776367, 'learning_rate': 8.739652870493991e-05, 'epoch': 2.13}
{'loss': 0.5151, 'grad_norm': 0.7184250950813293, 'learning_rate': 8.65954606141522e-05, 'epoch': 2.14}
{'loss': 0.5526, 'grad_norm': 0.7728591561317444, 'learning_rate': 8.579439252336448e-05, 'epoch': 2.14}
{'loss': 0.5679, 'grad_norm': 0.6594691276550293, 'learning_rate': 8.499332443257677e-05, 'epoch': 2.15}
{'loss': 0.532, 'grad_norm': 0.8911789059638977, 'learning_rate': 8.419225634178903e-05, 'epoch': 2.16}
{'loss': 0.5194, 'grad_norm': 0.7043198347091675, 'learning_rate': 8.339118825100132e-05, 'epoch': 2.17}
{'loss': 0.5412, 'grad_norm': 0.6571061015129089, 'learning_rate': 8.259012016021361e-05, 'epoch': 2.18}
{'loss': 0.5339, 'grad_norm': 0.7715761661529541, 'learning_rate': 8.178905206942589e-05, 'epoch': 2.18}
{'loss': 0.529, 'grad_norm': 0.7271496653556824, 'learning_rate': 8.098798397863818e-05, 'epoch': 2.19}
{'loss': 0.5117, 'grad_norm': 0.7036327719688416, 'learning_rate': 8.018691588785046e-05, 'epoch': 2.2}
{'loss': 0.5107, 'grad_norm': 0.6466646194458008, 'learning_rate': 7.938584779706275e-05, 'epoch': 2.21}
{'loss': 0.5023, 'grad_norm': 0.5693932771682739, 'learning_rate': 7.858477970627501e-05, 'epoch': 2.22}
{'loss': 0.4968, 'grad_norm': 0.7402694225311279, 'learning_rate': 7.77837116154873e-05, 'epoch': 2.22}
{'loss': 0.5756, 'grad_norm': 0.893179714679718, 'learning_rate': 7.69826435246996e-05, 'epoch': 2.23}
{'loss': 0.5343, 'grad_norm': 0.7548271417617798, 'learning_rate': 7.618157543391187e-05, 'epoch': 2.24}
{'loss': 0.5189, 'grad_norm': 0.8506616353988647, 'learning_rate': 7.538050734312416e-05, 'epoch': 2.25}
{'loss': 0.5433, 'grad_norm': 0.9220839738845825, 'learning_rate': 7.457943925233644e-05, 'epoch': 2.26}
{'loss': 0.5482, 'grad_norm': 0.735271692276001, 'learning_rate': 7.377837116154873e-05, 'epoch': 2.26}
{'loss': 0.5351, 'grad_norm': 0.6489080786705017, 'learning_rate': 7.297730307076101e-05, 'epoch': 2.27}
{'loss': 0.5078, 'grad_norm': 0.678471028804779, 'learning_rate': 7.217623497997329e-05, 'epoch': 2.28}
{'loss': 0.498, 'grad_norm': 0.7020438313484192, 'learning_rate': 7.137516688918558e-05, 'epoch': 2.29}
{'loss': 0.513, 'grad_norm': 0.8154457211494446, 'learning_rate': 7.057409879839785e-05, 'epoch': 2.3}
{'loss': 0.5682, 'grad_norm': 0.6892462372779846, 'learning_rate': 6.977303070761014e-05, 'epoch': 2.3}
{'loss': 0.527, 'grad_norm': 0.6395776271820068, 'learning_rate': 6.897196261682242e-05, 'epoch': 2.31}
{'loss': 0.5048, 'grad_norm': 0.7189108729362488, 'learning_rate': 6.817089452603471e-05, 'epoch': 2.32}
{'loss': 0.5059, 'grad_norm': 0.6977699398994446, 'learning_rate': 6.736982643524699e-05, 'epoch': 2.33}
{'loss': 0.6503, 'grad_norm': 0.8925624489784241, 'learning_rate': 6.656875834445927e-05, 'epoch': 2.34}
{'loss': 0.5145, 'grad_norm': 0.7536835670471191, 'learning_rate': 6.576769025367156e-05, 'epoch': 2.34}
{'loss': 0.519, 'grad_norm': 0.7400233745574951, 'learning_rate': 6.496662216288384e-05, 'epoch': 2.35}
{'loss': 0.5698, 'grad_norm': 0.7117723822593689, 'learning_rate': 6.416555407209613e-05, 'epoch': 2.36}
{'loss': 0.5156, 'grad_norm': 0.7273447513580322, 'learning_rate': 6.33644859813084e-05, 'epoch': 2.37}
{'loss': 0.5406, 'grad_norm': 0.7239724397659302, 'learning_rate': 6.25634178905207e-05, 'epoch': 2.38}
{'loss': 0.5607, 'grad_norm': 0.8335233330726624, 'learning_rate': 6.176234979973297e-05, 'epoch': 2.38}
{'loss': 0.5845, 'grad_norm': 0.8475105166435242, 'learning_rate': 6.0961281708945255e-05, 'epoch': 2.39}
{'loss': 0.5239, 'grad_norm': 0.605859637260437, 'learning_rate': 6.016021361815753e-05, 'epoch': 2.4}
{'loss': 0.5328, 'grad_norm': 0.5719926953315735, 'learning_rate': 5.935914552736982e-05, 'epoch': 2.41}
{'loss': 0.4994, 'grad_norm': 0.830610454082489, 'learning_rate': 5.855807743658211e-05, 'epoch': 2.42}
{'loss': 0.5362, 'grad_norm': 0.9959489107131958, 'learning_rate': 5.775700934579439e-05, 'epoch': 2.42}
{'loss': 0.5237, 'grad_norm': 0.9907382726669312, 'learning_rate': 5.695594125500667e-05, 'epoch': 2.43}
{'loss': 0.5376, 'grad_norm': 0.6636869311332703, 'learning_rate': 5.615487316421895e-05, 'epoch': 2.44}
{'loss': 0.5428, 'grad_norm': 0.8774075508117676, 'learning_rate': 5.5353805073431237e-05, 'epoch': 2.45}
{'loss': 0.5093, 'grad_norm': 0.6184388995170593, 'learning_rate': 5.4552736982643514e-05, 'epoch': 2.46}
{'loss': 0.5111, 'grad_norm': 0.6417416930198669, 'learning_rate': 5.3751668891855805e-05, 'epoch': 2.46}
{'loss': 0.527, 'grad_norm': 0.7307129502296448, 'learning_rate': 5.295060080106809e-05, 'epoch': 2.47}
{'loss': 0.5524, 'grad_norm': 0.8264927864074707, 'learning_rate': 5.214953271028037e-05, 'epoch': 2.48}
{'loss': 0.587, 'grad_norm': 0.6469150185585022, 'learning_rate': 5.134846461949265e-05, 'epoch': 2.49}
{'loss': 0.5083, 'grad_norm': 0.6010128855705261, 'learning_rate': 5.0547396528704934e-05, 'epoch': 2.5}
{'loss': 0.5303, 'grad_norm': 2.532951831817627, 'learning_rate': 4.974632843791722e-05, 'epoch': 2.5}
{'loss': 0.5415, 'grad_norm': 0.6858248710632324, 'learning_rate': 4.894526034712951e-05, 'epoch': 2.51}
{'loss': 0.5367, 'grad_norm': 0.6782898306846619, 'learning_rate': 4.8144192256341786e-05, 'epoch': 2.52}
{'loss': 0.509, 'grad_norm': 0.9275664687156677, 'learning_rate': 4.734312416555407e-05, 'epoch': 2.53}
{'loss': 0.5398, 'grad_norm': 0.9515559673309326, 'learning_rate': 4.6542056074766354e-05, 'epoch': 2.54}
{'loss': 0.5339, 'grad_norm': 0.7026750445365906, 'learning_rate': 4.574098798397863e-05, 'epoch': 2.54}
{'loss': 0.531, 'grad_norm': 0.7176198959350586, 'learning_rate': 4.4939919893190915e-05, 'epoch': 2.55}
{'loss': 0.602, 'grad_norm': 0.761997640132904, 'learning_rate': 4.41388518024032e-05, 'epoch': 2.56}
{'loss': 0.5461, 'grad_norm': 0.8510185480117798, 'learning_rate': 4.333778371161549e-05, 'epoch': 2.57}
{'loss': 0.5357, 'grad_norm': 0.8210608959197998, 'learning_rate': 4.253671562082777e-05, 'epoch': 2.58}
{'loss': 0.515, 'grad_norm': 0.7641671895980835, 'learning_rate': 4.173564753004005e-05, 'epoch': 2.58}
{'loss': 0.5123, 'grad_norm': 0.6598670482635498, 'learning_rate': 4.0934579439252335e-05, 'epoch': 2.59}
{'loss': 0.4892, 'grad_norm': 0.7852305769920349, 'learning_rate': 4.013351134846461e-05, 'epoch': 2.6}
{'loss': 0.5108, 'grad_norm': 0.8816962242126465, 'learning_rate': 3.9332443257676896e-05, 'epoch': 2.61}
{'loss': 0.5282, 'grad_norm': 0.6597838401794434, 'learning_rate': 3.853137516688919e-05, 'epoch': 2.62}
{'loss': 0.538, 'grad_norm': 0.6777027249336243, 'learning_rate': 3.773030707610147e-05, 'epoch': 2.62}
{'loss': 0.5298, 'grad_norm': 0.7514663338661194, 'learning_rate': 3.692923898531375e-05, 'epoch': 2.63}
{'loss': 0.5388, 'grad_norm': 0.7183389663696289, 'learning_rate': 3.612817089452603e-05, 'epoch': 2.64}
{'loss': 0.516, 'grad_norm': 0.6596296429634094, 'learning_rate': 3.5327102803738316e-05, 'epoch': 2.65}
{'loss': 0.4965, 'grad_norm': 0.6627545952796936, 'learning_rate': 3.45260347129506e-05, 'epoch': 2.66}
{'loss': 0.5324, 'grad_norm': 0.6924615502357483, 'learning_rate': 3.3724966622162885e-05, 'epoch': 2.66}
{'loss': 0.5332, 'grad_norm': 0.818245530128479, 'learning_rate': 3.292389853137516e-05, 'epoch': 2.67}
{'loss': 0.5356, 'grad_norm': 0.7172470092773438, 'learning_rate': 3.2122830440587446e-05, 'epoch': 2.68}
{'loss': 0.5268, 'grad_norm': 0.6750932931900024, 'learning_rate': 3.132176234979973e-05, 'epoch': 2.69}
{'loss': 0.5428, 'grad_norm': 0.7584086060523987, 'learning_rate': 3.0520694259012014e-05, 'epoch': 2.7}
{'loss': 0.5036, 'grad_norm': 0.7712473273277283, 'learning_rate': 2.9719626168224294e-05, 'epoch': 2.7}
{'loss': 0.5127, 'grad_norm': 0.7932149171829224, 'learning_rate': 2.8918558077436582e-05, 'epoch': 2.71}
{'loss': 0.513, 'grad_norm': 0.7938680052757263, 'learning_rate': 2.8117489986648862e-05, 'epoch': 2.72}
{'loss': 0.531, 'grad_norm': 0.7890152931213379, 'learning_rate': 2.7316421895861143e-05, 'epoch': 2.73}
{'loss': 0.5505, 'grad_norm': 0.9299290180206299, 'learning_rate': 2.651535380507343e-05, 'epoch': 2.74}
{'loss': 0.4506, 'grad_norm': 0.7943146824836731, 'learning_rate': 2.571428571428571e-05, 'epoch': 2.74}
{'loss': 0.5438, 'grad_norm': 0.6853875517845154, 'learning_rate': 2.4913217623497995e-05, 'epoch': 2.75}
{'loss': 0.4827, 'grad_norm': 0.6580524444580078, 'learning_rate': 2.411214953271028e-05, 'epoch': 2.76}
{'loss': 0.527, 'grad_norm': 0.8446251749992371, 'learning_rate': 2.3311081441922563e-05, 'epoch': 2.77}
{'loss': 0.5075, 'grad_norm': 0.8331709504127502, 'learning_rate': 2.2510013351134844e-05, 'epoch': 2.78}
{'loss': 0.5493, 'grad_norm': 0.8879935145378113, 'learning_rate': 2.1708945260347124e-05, 'epoch': 2.78}
{'loss': 0.5363, 'grad_norm': 0.8803877234458923, 'learning_rate': 2.0907877169559412e-05, 'epoch': 2.79}
{'loss': 0.5086, 'grad_norm': 0.7033541798591614, 'learning_rate': 2.0106809078771692e-05, 'epoch': 2.8}
{'loss': 0.5616, 'grad_norm': 0.7510771751403809, 'learning_rate': 1.9305740987983976e-05, 'epoch': 2.81}
{'loss': 0.5064, 'grad_norm': 0.700339138507843, 'learning_rate': 1.850467289719626e-05, 'epoch': 2.82}
{'loss': 0.5067, 'grad_norm': 0.5879712104797363, 'learning_rate': 1.7703604806408544e-05, 'epoch': 2.82}
{'loss': 0.5152, 'grad_norm': 0.7431977391242981, 'learning_rate': 1.690253671562083e-05, 'epoch': 2.83}
{'loss': 0.5435, 'grad_norm': 0.8371216654777527, 'learning_rate': 1.610146862483311e-05, 'epoch': 2.84}
{'loss': 0.5553, 'grad_norm': 0.7571089863777161, 'learning_rate': 1.5300400534045393e-05, 'epoch': 2.85}
{'loss': 0.5056, 'grad_norm': 0.712365984916687, 'learning_rate': 1.4499332443257675e-05, 'epoch': 2.86}
{'loss': 0.5012, 'grad_norm': 0.7481744885444641, 'learning_rate': 1.369826435246996e-05, 'epoch': 2.86}
{'loss': 0.5342, 'grad_norm': 0.8140169978141785, 'learning_rate': 1.2897196261682242e-05, 'epoch': 2.87}
{'loss': 0.5477, 'grad_norm': 0.775754451751709, 'learning_rate': 1.2096128170894524e-05, 'epoch': 2.88}
{'loss': 0.4941, 'grad_norm': 0.693362295627594, 'learning_rate': 1.1295060080106808e-05, 'epoch': 2.89}
{'loss': 0.4974, 'grad_norm': 0.7849423885345459, 'learning_rate': 1.0493991989319092e-05, 'epoch': 2.9}
{'loss': 0.5372, 'grad_norm': 0.9503737688064575, 'learning_rate': 9.692923898531374e-06, 'epoch': 2.9}
{'loss': 0.5266, 'grad_norm': 0.7870064973831177, 'learning_rate': 8.891855807743658e-06, 'epoch': 2.91}
{'loss': 0.5231, 'grad_norm': 0.7146893739700317, 'learning_rate': 8.09078771695594e-06, 'epoch': 2.92}
{'loss': 0.5728, 'grad_norm': 0.6564833521842957, 'learning_rate': 7.289719626168224e-06, 'epoch': 2.93}
{'loss': 0.5111, 'grad_norm': 0.7684647440910339, 'learning_rate': 6.488651535380506e-06, 'epoch': 2.94}
{'loss': 0.535, 'grad_norm': 0.6587574481964111, 'learning_rate': 5.687583444592789e-06, 'epoch': 2.94}
{'loss': 0.5459, 'grad_norm': 0.7222061157226562, 'learning_rate': 4.886515353805073e-06, 'epoch': 2.95}
{'loss': 0.5409, 'grad_norm': 0.7862197160720825, 'learning_rate': 4.0854472630173565e-06, 'epoch': 2.96}
{'loss': 0.4959, 'grad_norm': 0.5708706378936768, 'learning_rate': 3.284379172229639e-06, 'epoch': 2.97}
{'loss': 0.5055, 'grad_norm': 0.6849687695503235, 'learning_rate': 2.4833110814419224e-06, 'epoch': 2.98}
{'loss': 0.5381, 'grad_norm': 0.7557967305183411, 'learning_rate': 1.6822429906542053e-06, 'epoch': 2.98}
{'loss': 0.5279, 'grad_norm': 0.8194512128829956, 'learning_rate': 8.811748998664886e-07, 'epoch': 2.99}
{'loss': 0.5105, 'grad_norm': 0.6372517943382263, 'learning_rate': 8.01068090787717e-08, 'epoch': 3.0}
{'train_runtime': 15239.4157, 'train_samples_per_second': 1.969, 'train_steps_per_second': 0.246, 'train_loss': 0.6083786380767823, 'epoch': 3.0}

================================================================================
Training completed: config8_r1_alpha4_lr3e4
================================================================================

Saving model...
Done! Model saved to ./models/config8_r1_alpha4_lr3e4
